,Unnamed: 0,Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
283502,3296999,2022/09/07 01:30,2053,80153EDE0,241686,810BA0B20,1062.75,US Dollar,1062.75,US Dollar,Credit Card,0
409102,3304329,2022/09/07 02:27,1,8009BDAE0,2947,8015D8A90,63.82,US Dollar,63.82,US Dollar,ACH,0
83480,4623840,2022/09/09 14:42,5175,802D5D8B0,214100,80D22CA10,20371.59,Euro,20371.59,Euro,ACH,0
282794,4530697,2022/09/09 11:00,111121,80474E2D0,29435,80B3343C0,3301.96,Euro,3301.96,Euro,Credit Card,0
76314,1729163,2022/09/02 19:11,27995,80A5A71C0,28317,80AB0AAE0,854.61,Australian Dollar,854.61,Australian Dollar,Cheque,0
133355,2438841,2022/09/05 07:14,115359,80633FAB0,126783,80AA785C0,353.12,US Dollar,353.12,US Dollar,Cheque,0
72378,1605471,2022/09/02 15:17,210,80911DDE0,214,809174380,822.54,Canadian Dollar,822.54,Canadian Dollar,Cheque,0
405029,4062558,2022/09/08 16:28,11318,8041DB9C0,22164,811820510,19815.37,US Dollar,19815.37,US Dollar,ACH,0
174375,3900098,2022/09/08 07:41,5,80810A9E0,22091,8084003D0,1996.81,UK Pound,1996.81,UK Pound,Cheque,0
6124,530188,2022/09/01 06:51,1411,8014669D0,14433,8047514B0,9116596.99,US Dollar,9116596.99,US Dollar,ACH,0
319081,837260,2022/09/01 15:35,1490,80031CF50,1665,8023B8890,16267.79,Euro,16267.79,Euro,Cheque,0
24083,3090441,2022/09/06 15:46,23146,802F87670,14,802F8D0C0,2126592.34,Yuan,2126592.34,Yuan,Cash,0
122746,3427499,2022/09/07 08:08,210261,803F34FB0,10656,8045A7B30,18231.7,Yen,18231.7,Yen,Cheque,0
4521,2074722,2022/09/03 23:45,15695,80E04AF70,228921,8110982B0,67.2,US Dollar,67.2,US Dollar,Cash,0
130388,3578608,2022/09/07 16:23,70,100428660,10614,808563820,105.36,US Dollar,105.36,US Dollar,Credit Card,0
427039,4499228,2022/09/09 10:21,21550,801A00CC0,18549,805A15E00,193.19,US Dollar,193.19,US Dollar,Credit Card,0
481461,4831405,2022/09/09 22:51,311848,8045D11F0,12381,8045DC540,44.67,US Dollar,44.67,US Dollar,Credit Card,0
159118,1631731,2022/09/02 16:13,13057,8017AB410,11056,806C355A0,188.09,Euro,188.09,Euro,Cheque,0
110117,4771829,2022/09/09 20:04,3051,80B2F6230,8888,811620310,61.15,Euro,61.15,Euro,Cash,0
77577,4105274,2022/09/08 18:21,16,804A251D0,71,804B8C410,12682.96,Rupee,12682.96,Rupee,Cheque,0
253660,1356858,2022/09/02 07:02,20,80AFA66B0,21381,811558930,6244.31,Yuan,6244.31,Yuan,Credit Card,0
81388,3960661,2022/09/08 10:45,70,100428978,241079,80F49C920,2174.57,Swiss Franc,2174.57,Swiss Franc,Credit Card,0
350402,564097,2022/09/01 07:54,220,80067D4E0,111764,80484B110,395.33,US Dollar,395.33,US Dollar,Cheque,0
163274,3980824,2022/09/08 11:45,220,813768C81,254242,8140583A1,0.075008,Bitcoin,0.075008,Bitcoin,Bitcoin,0
67059,907671,2022/09/01 17:43,39545,80384C590,15,80384DCB0,32771.66,Yen,32771.66,Yen,ACH,0
94588,1689942,2022/09/02 18:23,8595,806850F10,226951,80E1F4760,1002287.63,US Dollar,1002287.63,US Dollar,Cash,0
406706,1480378,2022/09/02 11:07,220,8006C5C70,210972,804598D50,25869850.76,Yen,25869850.76,Yen,Cheque,0
422745,3368547,2022/09/07 05:25,9679,8045E8C60,210690,809AC1150,189403.61,Yen,189403.61,Yen,Cheque,0
171081,1264422,2022/09/02 04:26,3,804CC6460,214308,80549F4A0,41378.55,Rupee,41378.55,Rupee,Cheque,0
199970,2535852,2022/09/05 12:29,1601,8005F54B0,14549,803AE18E0,247.51,US Dollar,247.51,US Dollar,Cheque,0
184406,4937785,2022/09/10 06:59,70,100428660,11296,8012EF920,345.57,US Dollar,345.57,US Dollar,Cheque,0
332854,3080158,2022/09/06 15:05,1024,8006CAE10,17861,80E27A5A0,570.33,Euro,570.33,Euro,Cheque,0
329741,2014823,2022/09/03 16:07,70,1004286A8,14650,80B512C10,562.91,Euro,562.91,Euro,Cheque,0
257219,2238209,2022/09/04 18:05,14433,802C3E150,15040,812342A10,922.66,US Dollar,922.66,US Dollar,Cheque,0
31919,1351224,2022/09/02 07:22,130425,80E3582A0,19601,80E3A9E10,127.43,US Dollar,127.43,US Dollar,Cash,0
144212,1983492,2022/09/03 12:08,15,8040F0830,9679,804504500,1013338.05,Yen,1013338.05,Yen,Credit Card,0
401628,206192,2022/09/01 00:00,9328,80C21E0C0,9328,80C21E0C0,15017.26,Yuan,15017.26,Yuan,Reinvestment,0
98841,241002,2022/09/01 00:12,18405,806EDD8F0,18405,806EDD8F0,1434.85,Ruble,1434.85,Ruble,Reinvestment,0
168033,4176938,2022/09/08 22:26,12,800499810,1601,8016CF9D0,14503.6,US Dollar,14503.6,US Dollar,Credit Card,0
279243,536704,2022/09/01 06:33,6625,806976650,20861,807FE0060,1120.23,Euro,1120.23,Euro,Cheque,0
241353,27596,2022/09/01 00:10,37249,80350F590,37249,80350F590,43863.02,US Dollar,43863.02,US Dollar,Reinvestment,0
37165,3499672,2022/09/07 12:18,22205,801118300,22205,8027D5590,374.83,US Dollar,374.83,US Dollar,Cheque,0
12192,1821061,2022/09/02 22:26,211,80A1FEF80,6,80A1FEEE0,526.88,Australian Dollar,526.88,Australian Dollar,ACH,0
265466,3896895,2022/09/08 07:32,3335,802352520,3514,80263F010,258.22,Euro,258.22,Euro,Cash,0
139359,1314885,2022/09/02 05:31,343714,8117DF000,142836,8117DEF60,7751.61,Shekel,7751.61,Shekel,ACH,0
295891,1192604,2022/09/02 02:06,3241,801D68FD0,795,801D6C750,2012.39,US Dollar,2012.39,US Dollar,Cheque,0
397364,819229,2022/09/01 15:11,234347,813997580,234347,813997580,19.71,US Dollar,19.71,US Dollar,Reinvestment,0
306119,4456332,2022/09/09 08:19,15,81362E321,126,81362E2D1,0.048422,Bitcoin,0.048422,Bitcoin,Bitcoin,0
432843,2532825,2022/09/05 11:58,19,80985FEC0,125811,8099B44D0,546.55,Canadian Dollar,546.55,Canadian Dollar,Cheque,0
352493,1980390,2022/09/03 11:42,116,80EDC26D0,239453,80F237BF0,2738.09,Swiss Franc,2738.09,Swiss Franc,Cheque,0
173673,4065525,2022/09/08 16:04,4,800072EF0,14,803812850,614.29,Yuan,614.29,Yuan,Cheque,0
189454,2279908,2022/09/04 23:10,29467,803F42E40,210261,807E435D0,141279.23,Yen,141279.23,Yen,Cheque,0
469022,2747820,2022/09/05 22:39,220,813B5B7D1,254242,813F4EE41,0.108354,Bitcoin,0.108354,Bitcoin,Bitcoin,0
153570,4220340,2022/09/09 00:19,795,80141A3A0,5140,808ECFB50,9760.65,US Dollar,9760.65,US Dollar,Credit Card,0
46787,3740934,2022/09/08 00:09,213580,80D3997D0,238038,812EAEAC0,528.64,US Dollar,528.64,US Dollar,Credit Card,0
359079,1222797,2022/09/02 02:38,124,813B75031,256496,814872ED1,52.998779,Bitcoin,52.998779,Bitcoin,Bitcoin,0
487546,1270797,2022/09/02 04:49,33758,80427BBA0,6803,804277E40,166.53,US Dollar,166.53,US Dollar,Cheque,0
396818,1178868,2022/09/02 01:43,11318,806646150,221130,807A63890,752.7,US Dollar,752.7,US Dollar,Credit Card,0
497160,730106,2022/09/01 12:49,1362,800FFE750,1362,800FFE750,12.33,US Dollar,12.33,US Dollar,Reinvestment,0
365098,573265,2022/09/01 07:42,136804,811B41310,136804,811B41310,58.07,Yuan,58.07,Yuan,Reinvestment,0
402581,353326,2022/09/01 01:17,210617,8093DD3C0,16643,80DFD3BD0,5709.46,Euro,5709.46,Euro,Cheque,0
140791,2380646,2022/09/05 04:06,29685,807AE2E60,13917,80D027D50,114957.78,US Dollar,114957.78,US Dollar,Cash,0
361819,1589808,2022/09/02 14:32,122055,808150620,25534,8098EC140,1143.06,Canadian Dollar,1143.06,Canadian Dollar,Cheque,0
151944,268999,2022/09/01 00:29,128727,80A95ACE0,128727,80A95ACE0,470103.1,Australian Dollar,470103.1,Australian Dollar,Reinvestment,0
295049,3365408,2022/09/07 05:25,4523,80971B6D0,1467,8141D5F80,1219.36,US Dollar,1219.36,US Dollar,Credit Card,0
309447,1819034,2022/09/02 22:24,70,100428780,12,80006C890,266881.31,Rupee,266881.31,Rupee,Credit Card,0
252372,1592667,2022/09/02 14:38,70,100428A51,15,8136D53A1,29.178325,Bitcoin,29.178325,Bitcoin,Bitcoin,0
37677,2720413,2022/09/05 21:38,70,100428660,213704,806006380,1693.81,US Dollar,1693.81,US Dollar,Cash,0
397374,1255761,2022/09/02 04:03,1362,8009F98F0,215687,805DCBCD0,5332.18,US Dollar,5332.18,US Dollar,Credit Card,0
216128,1787214,2022/09/02 21:10,23,80027E330,20861,813243490,99925.49,Euro,99925.49,Euro,Wire,0
323922,976618,2022/09/01 19:37,16678,806AF2250,219205,807173640,6694.54,Ruble,6694.54,Ruble,Credit Card,0
333262,119933,2022/09/01 00:00,136519,813E6CB50,1047,813986A30,21.8,US Dollar,21.8,US Dollar,Credit Card,0
99078,2772980,2022/09/06 00:05,121303,80B39FB20,23538,80C9860F0,48.96,US Dollar,48.96,US Dollar,Credit Card,0
266788,4320509,2022/09/09 03:14,24922,8098A5B60,125645,8098D8F20,2343.54,Canadian Dollar,2343.54,Canadian Dollar,Wire,0
254633,909441,2022/09/01 17:30,120292,807C3F140,5,807E75200,831208.87,UK Pound,831208.87,UK Pound,Cheque,0
15256,1834144,2022/09/02 22:31,15,803AB9750,15,803FC7170,11013.23,Yen,11013.23,Yen,Credit Card,0
379981,295034,2022/09/01 00:23,40836,80F06ABB0,241636,80F48B290,519102685.39,Swiss Franc,519102685.39,Swiss Franc,Cheque,0
263730,1350533,2022/09/02 07:05,70,100428660,23402,80C026430,337.73,US Dollar,337.73,US Dollar,Credit Card,0
433982,229014,2022/09/01 00:19,13078,805655930,13078,805655930,219669.07,Rupee,219669.07,Rupee,Reinvestment,0
2159,2269985,2022/09/04 22:17,17327,802E45640,4503,80B7DB950,2372.02,US Dollar,2372.02,US Dollar,ACH,0
180097,1145936,2022/09/02 00:39,220,8001A7890,11904,800CCD500,519.79,US Dollar,519.79,US Dollar,Cheque,0
325606,3808962,2022/09/08 03:28,6803,80D73CDC0,123773,814696400,336.05,US Dollar,336.05,US Dollar,Cash,0
279247,2356512,2022/09/05 02:36,26,807C560B0,26,808B8A9C0,286.47,UK Pound,286.47,UK Pound,Credit Card,0
465816,4016362,2022/09/08 13:53,1665,8134CE9C0,44458,81446CA50,896174.76,Euro,896174.76,Euro,Wire,0
132487,804237,2022/09/01 14:56,9482,8067C8F80,23,80695B6F0,15094.17,Euro,15094.17,Euro,Credit Card,0
309631,4820027,2022/09/09 22:09,5836,80B488690,219969,80D120020,767.26,US Dollar,767.26,US Dollar,Cheque,0
3559,877831,2022/09/01 16:55,33739,80C5BB200,133471,80C767F60,6197.57,Mexican Peso,6197.57,Mexican Peso,Cheque,0
80061,403139,2022/09/01 02:56,312475,80B363590,312475,80B363590,32567.43,Euro,32567.43,Euro,Reinvestment,0
409718,722120,2022/09/01 12:22,16871,8069B6D20,1655,80EDB1400,4584.8,Euro,4584.8,Euro,Credit Card,0
136212,227994,2022/09/01 00:05,70,100428780,13154,8054D5970,20730467111.22,Rupee,20730467111.22,Rupee,Cheque,0
375588,4977715,2022/09/10 11:03,70,100428858,225734,809A5F330,5160.82,Canadian Dollar,5160.82,Canadian Dollar,Cheque,0
133871,278821,2022/09/01 00:05,333956,80CB1FD00,333956,80CB1FD00,217140.07,Mexican Peso,217140.07,Mexican Peso,Reinvestment,0
102420,1163743,2022/09/02 01:19,2627,8071C2FA0,220083,80989CA20,68505.96,US Dollar,68505.96,US Dollar,Cash,0
306635,2579681,2022/09/05 14:23,70,1004286F0,19318,809F58E70,9049.27,Yuan,9049.27,Yuan,Cheque,0
344875,1080743,2022/09/01 22:33,118,811BA7DD0,121,811BB4260,438.76,Saudi Riyal,438.76,Saudi Riyal,Cheque,0
226937,2815496,2022/09/06 01:58,12,801F1B560,3045,802075B00,211.12,Euro,211.12,Euro,Cheque,0
406633,2905334,2022/09/06 06:21,1669,807BB5CA0,220888,812A19A30,309.85,Euro,309.85,Euro,Cheque,0
3485,4713266,2022/09/09 18:29,318301,80A581D00,223635,80A581E90,111.76,US Dollar,111.76,US Dollar,Cheque,0
134063,2731464,2022/09/05 22:27,1853,8019844A0,111425,80F2B5DA0,205.22,US Dollar,205.22,US Dollar,Credit Card,0
299492,3217247,2022/09/06 22:28,5627,802360BA0,20822,807E11F70,1929.54,Yuan,1929.54,Yuan,ACH,0
491553,2718583,2022/09/05 21:03,44650,8108E8EF0,245093,810C62B80,10254.82,Shekel,10254.82,Shekel,Cheque,0
395128,2174428,2022/09/04 10:18,16431,8028C5E40,210617,80A769BE0,40.65,Euro,40.65,Euro,Credit Card,0
192886,202459,2022/09/01 00:09,39776,804073A50,39776,804073A50,27443.3,Yuan,27443.3,Yuan,Reinvestment,0
408786,3316283,2022/09/07 02:50,23833,8025613F0,233168,80E039540,39784.01,US Dollar,39784.01,US Dollar,ACH,0
432754,398332,2022/09/01 02:45,13145,8030D8C30,22732,80C738F00,248015.4,US Dollar,248015.4,US Dollar,Cheque,0
497367,16353,2022/09/01 00:05,21575,801C34C70,21575,801C34C70,211.48,US Dollar,211.48,US Dollar,Reinvestment,0
94080,66009,2022/09/01 00:07,10344,80A837A60,10344,80A837A60,8754.89,US Dollar,8754.89,US Dollar,Reinvestment,0
461341,2141674,2022/09/04 06:12,220271,8089E9630,116214,80C4ECFE0,12460.2,US Dollar,12460.2,US Dollar,Cash,0
427360,2225887,2022/09/04 16:58,9129,80E01B320,218472,80E019FB0,3680.91,US Dollar,3680.91,US Dollar,ACH,0
381998,146596,2022/09/01 00:04,5425,8020623F0,12797,802062300,1306.0,Euro,1306.0,Euro,Cheque,0
145580,2157336,2022/09/04 08:17,795,805A0CB50,229558,80B7E2CD0,911.87,US Dollar,911.87,US Dollar,Credit Card,0
450763,4692167,2022/09/09 17:12,70,100428738,210292,803B45C30,40293.81,Yen,40293.81,Yen,Credit Card,0
389476,3478541,2022/09/07 10:42,143598,8102346D0,43049,8108DC890,1157.75,Shekel,1157.75,Shekel,Credit Card,0
234331,2153136,2022/09/04 07:51,16136,80396D740,113798,805BDC8F0,5837.17,US Dollar,5837.17,US Dollar,Credit Card,0
68259,2521056,2022/09/05 11:18,2467,802949710,147879,8141E93E0,56.03,Euro,56.03,Euro,ACH,0
71082,4064653,2022/09/08 16:07,22,800C7C6C0,25382,80D393DC0,17.08,Euro,17.08,Euro,Wire,0
487875,194888,2022/09/01 00:21,148937,813044400,117733,813541C60,2751.0,Euro,2751.0,Euro,ACH,0
470027,3700877,2022/09/07 22:17,4,80008FE30,16787,8061483F0,90529.83,Ruble,90529.83,Ruble,Credit Card,0
318176,2074252,2022/09/03 23:59,20226,80816D560,224866,809EB9170,2934.71,US Dollar,2934.71,US Dollar,Credit Card,0
100801,2648889,2022/09/05 17:50,220541,807C47CB0,211,8080F2D60,1167.18,UK Pound,1167.18,UK Pound,Cash,0
162070,2175290,2022/09/04 10:07,70,100428780,214881,805CB83D0,38732.16,Rupee,38732.16,Rupee,Cheque,0
29856,1182552,2022/09/02 01:43,23,800ECE200,11056,801AB8D90,2799.33,Euro,2799.33,Euro,Credit Card,0
233671,4671603,2022/09/09 16:31,1,800B03920,111491,8056DC130,28.8,US Dollar,28.8,US Dollar,Wire,0
478762,2298884,2022/09/05 00:02,15964,807779A90,31961,810718D30,91.78,Euro,91.78,Euro,Cheque,0
260914,2299322,2022/09/05 00:07,17321,8125525A0,11,802036DF0,31.49,Euro,31.49,Euro,Credit Card,0
264717,352364,2022/09/01 01:28,27616,80818A100,27616,80818A100,5.27,Euro,5.27,Euro,Reinvestment,0
295332,4964060,2022/09/10 09:45,23555,802F0CF60,2591,803124050,2154.51,Euro,2154.51,Euro,Cheque,0
358630,1568462,2022/09/02 14:12,34670,801CEB270,1669,801CEB180,106.36,Euro,106.36,Euro,ACH,0
10906,1543774,2022/09/02 13:15,27621,80A1BEB60,28,80A1EE880,4.27,Australian Dollar,4.27,Australian Dollar,Wire,0
335458,2666122,2022/09/05 18:42,25866,809554BE0,21749,80BA43090,1505.99,Euro,1505.99,Euro,Cash,0
495774,3361273,2022/09/07 04:47,245093,810A65190,45279,810CCE300,288.37,Shekel,288.37,Shekel,Cheque,0
412346,2755840,2022/09/05 23:19,210,80906E5E0,8,80907D940,4845.73,Canadian Dollar,4845.73,Canadian Dollar,Cheque,0
303600,2912765,2022/09/06 06:30,3420,801BDB970,1853,813649270,24.92,US Dollar,24.92,US Dollar,Cash,0
412145,2284394,2022/09/04 23:41,26174,809DF4860,125607,809DFD5C0,4028.95,Canadian Dollar,4028.95,Canadian Dollar,ACH,0
271738,527259,2022/09/01 06:05,14,81021CD10,144831,81092E7D0,449.69,Shekel,449.69,Shekel,Credit Card,0
191003,3356345,2022/09/07 04:54,21387,800A15080,22806,802787F20,128.68,Euro,128.68,Euro,ACH,0
8434,4732527,2022/09/09 18:37,9417,80AA19A90,229227,80AA22830,250.98,Yuan,250.98,Yuan,Wire,0
354361,4145136,2022/09/08 20:23,5,807E712F0,122545,8085D7010,36.81,UK Pound,36.81,UK Pound,Credit Card,0
505812,2813182,2022/09/06 01:45,70,100428660,21174,808FF18F0,240.32,US Dollar,240.32,US Dollar,Cheque,0
5491,2682932,2022/09/05 19:35,1665,803323220,6803,80F2A8260,9799.28,US Dollar,9799.28,US Dollar,Credit Card,0
236472,1169854,2022/09/02 01:06,21749,80B9EA7B0,22775,812769A50,6156.49,Euro,6156.49,Euro,Cash,0
95171,1734039,2022/09/02 19:50,12446,804944D00,12381,8066F00D0,3259.78,US Dollar,3259.78,US Dollar,ACH,0
164235,2963664,2022/09/06 09:25,70,1004286F0,18067,8030AB5D0,5260.31,Yuan,5260.31,Yuan,Credit Card,0
441972,3680806,2022/09/07 21:11,29467,803AFBA10,10099,8040CA0D0,18934.72,Yen,18934.72,Yen,Credit Card,0
499690,3483341,2022/09/07 11:29,410,800276DD0,24482,8025225F0,1134.2,Euro,1134.2,Euro,Credit Card,0
358956,256702,2022/09/01 00:02,210,809180E70,210,809180E70,70612.8,Canadian Dollar,70612.8,Canadian Dollar,Reinvestment,0
326711,3874595,2022/09/08 06:54,1588,800811F60,111491,805F334F0,3903.38,US Dollar,3903.38,US Dollar,ACH,0
471608,1120927,2022/09/02 00:27,16136,8091EFE80,13145,8054AE710,17.05,US Dollar,17.05,US Dollar,Credit Card,0
250280,1260058,2022/09/02 04:11,70,1004286A8,24840,8026410C0,173.91,Euro,173.91,Euro,Credit Card,0
496724,2844106,2022/09/06 03:16,1292,80087B8D0,146713,8121B6DB0,1625.91,US Dollar,1625.91,US Dollar,Credit Card,0
393453,2726342,2022/09/05 21:57,4,80707D7C0,118202,8072A6F10,41955.21,Ruble,41955.21,Ruble,Cheque,0
417395,4937183,2022/09/10 06:20,137218,80E2562A0,138335,80E2A08D0,27.57,Swiss Franc,27.57,Swiss Franc,Wire,0
445954,4607721,2022/09/09 14:24,70,100428660,130425,811CE44B0,251.88,US Dollar,251.88,US Dollar,Credit Card,0
343561,4083749,2022/09/08 17:14,12,801EB8770,10404,808FF9F60,76.16,Euro,76.16,Euro,Credit Card,0
412620,62232,2022/09/01 00:22,20898,809C643A0,20898,809C643A0,22293.99,US Dollar,22293.99,US Dollar,Reinvestment,0
183354,4790464,2022/09/09 20:50,70,100428A51,255657,8146E2F71,0.011888,Bitcoin,0.011888,Bitcoin,Bitcoin,0
15558,3035290,2022/09/06 12:49,38478,80EE8A5B0,41407,80F667970,30604.53,Swiss Franc,30604.53,Swiss Franc,Cheque,0
192136,1535586,2022/09/02 13:29,115159,80843CE40,233252,80CC3E820,23487.39,US Dollar,23487.39,US Dollar,Wire,0
600,3974370,2022/09/08 11:51,1,800DA0F20,236197,810E4D500,756.79,US Dollar,756.79,US Dollar,ACH,0
466540,2709252,2022/09/05 20:30,126,813CD12B1,124,813CAA661,0.117789,Bitcoin,0.117789,Bitcoin,Bitcoin,0
253613,2959368,2022/09/06 09:08,2439,8085603A0,11899,808560350,15641.83,US Dollar,15641.83,US Dollar,ACH,0
335152,4369264,2022/09/09 05:19,33506,806CCC870,410,806CC7440,45.61,Euro,45.61,Euro,Cheque,0
322326,1620449,2022/09/02 15:31,10,806FD2A80,9,8074EF740,772850.0,Ruble,772850.0,Ruble,Cheque,0
205680,74828,2022/09/01 00:05,17732,80C0E35F0,17732,80C0E35F0,177489.37,US Dollar,177489.37,US Dollar,Reinvestment,0
486511,1220409,2022/09/02 02:39,12,80B75B430,33873,80C75A700,1606701.57,Mexican Peso,1606701.57,Mexican Peso,Wire,0
195679,919766,2022/09/01 18:22,226925,80D924630,37984,813A3C690,239.05,US Dollar,239.05,US Dollar,Cheque,0
194099,691838,2022/09/01 11:09,21568,8082D8C60,23673,808ACFB40,161.64,UK Pound,161.64,UK Pound,ACH,0
356662,3418799,2022/09/07 07:36,22575,808737630,23501,808D87D40,14505.72,UK Pound,14505.72,UK Pound,Cash,0
346488,1391157,2022/09/02 08:12,211,80CF2F230,235580,80D675ED0,94225.83,Brazil Real,94225.83,Brazil Real,Cheque,0
96395,4808675,2022/09/09 21:57,410,8010822D0,1490,801087880,194.22,Euro,194.22,Euro,Cheque,0
224497,3554742,2022/09/07 14:40,5,8085DB880,26,8085DB600,2393.21,UK Pound,2393.21,UK Pound,ACH,0
66459,4153094,2022/09/08 20:46,131800,80E2E9210,27616,8119AA7A0,166.1,Euro,166.1,Euro,Cheque,0
126362,1732141,2022/09/02 19:40,10,8002FE410,1665,800480BD0,94.03,US Dollar,94.03,US Dollar,Wire,0
163217,2119343,2022/09/04 03:03,10,80008BA40,10,80008BA40,13914.23,Ruble,13914.23,Ruble,Cheque,0
331323,245741,2022/09/01 00:24,220504,807DE57A0,220504,807DE57A0,303429.99,UK Pound,303429.99,UK Pound,Reinvestment,0
373129,4645440,2022/09/09 15:44,21550,8056F3050,27444,80718E9D0,336.81,US Dollar,336.81,US Dollar,Cheque,0
407535,3880896,2022/09/08 06:45,222268,808454430,122463,80863A060,20736.95,UK Pound,20736.95,UK Pound,Cash,0
4615,171075,2022/09/01 00:17,27402,80BCD7CD0,27402,80BCD7CD0,2818.93,Euro,2818.93,Euro,Reinvestment,0
290040,3916150,2022/09/08 08:39,1024,8009848D0,11657,8010466E0,449.04,Euro,449.04,Euro,Credit Card,0
110099,3548541,2022/09/07 14:34,1686,802DBCA30,2385,804001540,101.41,US Dollar,101.41,US Dollar,Cheque,0
307427,1288110,2022/09/02 05:14,221130,807C903E0,11474,80D053050,45.63,US Dollar,45.63,US Dollar,ACH,0
355793,3530656,2022/09/07 13:33,214621,80E563620,20898,80EBB6CD0,1070.25,US Dollar,1070.25,US Dollar,Cheque,0
2964,3600879,2022/09/07 17:25,24963,801E129E0,1665,8027E3630,9.61,Euro,9.61,Euro,Credit Card,0
365968,4470455,2022/09/09 09:22,795,8005CE750,1467,8005DC930,103.48,US Dollar,103.48,US Dollar,Cheque,0
399423,1375107,2022/09/02 07:46,19,8000AA350,19,80998D2D0,104.57,Australian Dollar,104.57,Australian Dollar,Cheque,0
261845,3965256,2022/09/08 11:15,13327,80822E2C0,231490,813A8EE00,349.19,US Dollar,349.19,US Dollar,Credit Card,0
335349,4365320,2022/09/09 05:02,21940,80363BA10,223233,808CBD940,2447.5,US Dollar,2447.5,US Dollar,Cash,0
500239,2621597,2022/09/05 16:29,245090,8108C1D80,244192,8109EB860,1976.05,Shekel,1976.05,Shekel,Cheque,0
91520,220307,2022/09/01 00:24,312162,80C41B950,312162,80C41B950,728269.98,Yen,728269.98,Yen,Reinvestment,0
239106,2385640,2022/09/05 04:08,222268,808366B30,21884,808444690,930.41,UK Pound,930.41,UK Pound,Credit Card,0
169594,4649405,2022/09/09 15:58,70,1004286A8,21749,8058404C0,241.62,Euro,241.62,Euro,Cheque,0
55881,3840042,2022/09/08 04:34,117698,806ACCF20,20248,80DE28260,630.95,Euro,630.95,Euro,Cheque,0
341726,2343651,2022/09/05 02:06,22806,802648C90,13057,807A847A0,21236.3,Euro,21236.3,Euro,Cheque,0
36156,3760635,2022/09/08 00:45,11474,801E9B1C0,32738,813D689D0,104.1,US Dollar,104.1,US Dollar,Cheque,0
92128,3777650,2022/09/08 01:36,2385,8056C90E0,21174,8057E9D20,12792.72,US Dollar,12792.72,US Dollar,Cheque,0
473184,1101616,2022/09/01 23:54,28693,8081AF1E0,11107,80A9FCA60,11049.91,US Dollar,11049.91,US Dollar,ACH,0
50324,3452889,2022/09/07 09:56,15723,80339CAB0,14387,80EC62610,131.72,US Dollar,131.72,US Dollar,ACH,0
313971,3140177,2022/09/06 18:23,114202,805514DC0,14766,8056975B0,895191.37,Rupee,895191.37,Rupee,Cheque,0
242628,1060269,2022/09/01 22:19,70,1004287C8,219557,80BEF7290,90669.75,Ruble,90669.75,Ruble,Credit Card,0
110902,4394177,2022/09/09 06:02,132923,80EC893C0,118453,8111B9160,476.0,US Dollar,476.0,US Dollar,Credit Card,0
350148,4366355,2022/09/09 05:05,19746,807A822F0,215064,80D2B1270,115.07,US Dollar,115.07,US Dollar,Cash,0
357349,2926307,2022/09/06 07:05,116843,8063B94B0,10,8065E8FF0,12538.09,Ruble,12538.09,Ruble,Credit Card,0
422592,3687666,2022/09/07 21:46,224466,808FBEAD0,132523,813934C30,22.66,US Dollar,22.66,US Dollar,Cheque,0
42138,1568578,2022/09/02 14:23,1467,801A3BC90,1467,801A3BC90,302.33,Euro,354.27,US Dollar,ACH,0
232450,2860676,2022/09/06 04:10,1292,80018F430,1362,80045BEA0,54.92,US Dollar,54.92,US Dollar,Cheque,0
370586,1118733,2022/09/02 00:28,4242,804DC8360,18511,811CE8D00,19.56,US Dollar,19.56,US Dollar,Credit Card,0
189165,2699257,2022/09/05 20:10,217,80FDBD210,14,81154E350,152842.81,Shekel,152842.81,Shekel,Cheque,0
212259,4034833,2022/09/08 14:58,1502,800B97850,22062,80B5D9D20,240.55,Euro,240.55,Euro,Credit Card,0
373350,2792916,2022/09/06 00:58,21575,8024C5680,2947,80486E250,9090.15,US Dollar,9090.15,US Dollar,Cheque,0
